cik,name,name_clean,ticker,gvkey,sic,name_source
0001275014,ULTRA CLEAN HOLDINGS INC,ultra clean,UCTT,264416,3674.0,crosswalk
0001275101,BANK OF THE JAMES FINANCIAL,bank of the james financial,BOJF,136844,6020.0,crosswalk
0001275158,NOODLES & CO,noodles,NDLS,18047,5812.0,crosswalk
0001275187,ANGIODYNAMICS INC,angiodynamics,ANGO,264387,3841.0,crosswalk
0001275477,BIMINI CAPITAL MANAGEMENT,bimini capital management,BMM,264510,6798.0,crosswalk
0001276187,ENERGY TRANSFER LP,energy transfer lp,ETE,165649,4922.0,crosswalk
0001276520,GENWORTH FINANCIAL INC,genworth financial,GNW,158354,6311.0,crosswalk
0001276531,SCIENTIFIC ENERGY INC,scientific energy,SCFE,164538,5960.0,crosswalk
0001277902,MVB FINANCIAL CORP,mvb financial,MVBF,144122,6020.0,crosswalk
0001278021,MARKETAXESS HOLDINGS INC,marketaxess,MKTX,158742,6200.0,crosswalk
0001278027,B&G FOODS INC,bg foods,BGF,158743,2000.0,crosswalk
0001278752,Apollo Investment Corp,apollo investment,AINV,,,ticker_map
0001279620,ZONED PROPERTIES INC,zoned properties,VNGM,165969,6512.0,crosswalk
0001279695,Universal Biosensors Inc,universal biosensors,UBI,,3841.0,ticker_map
0001279704,CELLECTAR BIOSCIENCES INC,cellectar biosciences,,186974,2836.0,crosswalk
0001279715,WRIGHT INVESTORS SERVICE,wright investors service,NPDV,161069,9995.0,crosswalk
0001280058,BLACKBAUD INC,blackbaud,BLKB,260893,7370.0,crosswalk
0001280263,AMBARELLA INC,ambarella,AMBA,15420,3674.0,crosswalk
0001280452,MONOLITHIC POWER SYSTEMS INC,monolithic power systems,MPWR,160888,3674.0,crosswalk
0001280776,IMMUNIC INC,immunic,,331856,2836.0,crosswalk
0001280784,HERCULES CAPITAL INC,hercules capital,HTGC,160541,6797.0,crosswalk
0001281761,REGIONS FINANCIAL CORP,regions financial,RF,4674,6020.0,crosswalk
0001281895,ROCKET PHARMACEUTICALS INC,rocket pharmaceuticals,,32908,2836.0,crosswalk
0001282224,DOLPHIN ENTERTAINMENT INC,dolphin entertainment,DPDM,175299,8700.0,crosswalk
0001282631,NETLIST INC,netlist,NLST,176035,3674.0,crosswalk
0001282637,NEWMARKET CORP,newmarket,NEU,4462,2860.0,crosswalk
0001282648,BATTALION OIL CORP,battalion oil,HK,174169,1311.0,crosswalk
0001282980,DROR ORTHO-DESIGN INC,dror orthodesign,NVNT,162656,3577.0,crosswalk
0001283337,CREDIT-ENHANCED CORTS TR AON,creditenhanced corts tr aon,,141912,6726.0,crosswalk
0001283464,CORTS TRUST PECO ENERGY III,corts trust peco energy iii,,142295,6726.0,crosswalk
0001283699,T-MOBILE US INC,tmobile us,TMUS,17874,4812.0,crosswalk
0001284454,NONGFU SHP DG NEW RTL CO LTD,nongfu shp dg new rtl,EVCC,164400,3714.0,crosswalk
0001284812,COHEN & STEERS INC,cohen steers,CNS,266214,6282.0,crosswalk
0001285550,CLEARPOINT NEURO INC,clearpoint neuro,MRIC,184077,3845.0,crosswalk
0001285785,MOSAIC CO,mosaic,MOS,162129,2870.0,crosswalk
0001285819,OMEROS CORP,omeros,OMER,183593,2836.0,crosswalk
0001286043,KITE REALTY GROUP TRUST,kite realty group trust,KRG,266315,6798.0,crosswalk
0001286613,LINCOLN EDUCATIONAL SERVICES,lincoln educational services,LINC,163668,8200.0,crosswalk
0001286681,DOMINO'S PIZZA INC,dominos pizza,DPZ,160211,5812.0,crosswalk
0001287032,PROSPECT CAPITAL CORP,prospect capital,PSEC,160233,6797.0,crosswalk
0001287213,DOUGLAS DYNAMICS INC,douglas dynamics,PLOW,184258,3531.0,crosswalk
0001287750,ARES CAPITAL CORP,ares capital,ARCC,161966,6797.0,crosswalk
0001287865,MEDICAL PROPERTIES TRUST,medical properties trust,MPW,162160,6798.0,crosswalk
0001288403,W&T OFFSHORE INC,wt offshore,WTI,160341,1311.0,crosswalk
0001288469,MAXLINEAR INC,maxlinear,MXL,184551,3674.0,crosswalk
0001288750,TIMBERLINE RESOURCES CORP,timberline resources,TBLC,122273,1040.0,crosswalk
0001288847,FIVE9 INC,five9,,19908,7370.0,crosswalk
0001288855,OPTIMUMBANK HOLDINGS INC,optimumbank,OPHC,153895,6020.0,crosswalk
0001289308,ENERSYS,enersys,ENS,160893,3690.0,crosswalk
0001289340,STEREOTAXIS INC,stereotaxis,STXS,160375,3845.0,crosswalk
0001289419,MORNINGSTAR INC,morningstar,MORN,160373,6200.0,crosswalk
0001289460,TEXAS ROADHOUSE INC,texas roadhouse,TXRH,160376,5812.0,crosswalk
0001289490,EXTRA SPACE STORAGE INC,extra space storage,EXR,160479,6798.0,crosswalk
0001289636,PROFIRE ENERGY INC,profire energy,PFIE,176346,3533.0,crosswalk
0001289848,HURON CONSULTING GROUP INC,huron consulting,HURN,161997,8742.0,crosswalk
0001289850,NEUROMETRIX INC,neurometrix,NURO,160488,3841.0,crosswalk
0001289945,SPOK HOLDINGS INC,spok,USMO,24844,4812.0,crosswalk
0001290476,VILLAGE BANK AND TRUST FINL,village bank and trust finl,VBFC,140938,6020.0,crosswalk
0001290658,IIOT-OXYS INC,iiotoxys,CBSJ,32331,9995.0,crosswalk
0001290677,TURNING POINT BRANDS INC,turning point brands,,66929,2100.0,crosswalk
0001290900,COMMERCIAL VEHICLE GROUP INC,commercial vehicle,CVGI,160570,3714.0,crosswalk
0001293282,Techtarget Inc,techtarget,TTGT,,7389.0,ticker_map
0001293818,OPGEN INC,opgen,,23241,6200.0,crosswalk
0001293971,BLUEBIRD BIO INC,bluebird bio,BLUE,17998,2836.0,crosswalk
0001294133,INOGEN INC,inogen,,19274,3845.0,crosswalk
0001295401,BANCORP INC,bancorp,TBBK,158587,6020.0,crosswalk
0001295810,SUNSTONE HOTEL INVESTORS INC,sunstone hotel investors,SHO,61163,6798.0,crosswalk
0001295947,PRESTIGE CONSUMER HEALTHCARE,prestige consumer healthcare,PBH,162335,2834.0,crosswalk
0001296445,ORMAT TECHNOLOGIES INC,ormat technologies,ORA,160913,4911.0,crosswalk
0001296884,LIGHTSTONE VALUE PLU R I INC,lightstone value plu r i,,27361,6798.0,crosswalk
0001297184,AMPHASTAR PHARMACEUTICLS INC,amphastar pharmaceuticls,,20659,2834.0,crosswalk
0001297341,KENTUCKY FIRST FEDERAL BNCRP,kentucky first federal bncrp,KFFB,163069,6035.0,crosswalk
0001297937,PARKS AMERICA INC,parks america,PRKA,154360,7996.0,crosswalk
0001297989,EXLSERVICE HOLDINGS INC,exlservice,EXLS,162449,7374.0,crosswalk
0001297996,DIGITAL REALTY TRUST INC,digital realty trust,DLR,160991,6798.0,crosswalk
0001298675,CUBESMART,cubesmart,CUBE,160990,6798.0,crosswalk
0001298946,DIAMONDROCK HOSPITALITY CO,diamondrock hospitality,DRH,160706,6798.0,crosswalk
0001299130,PACIFIC BIOSCIENCES OF CALIF,pacific biosciences of calif,PACB,185419,3826.0,crosswalk
0001299709,AXOS FINANCIAL INC,axos financial,BOFI,162560,6035.0,crosswalk
0001299969,COMSTOCK HOLDING COS INC,comstock holding cos,CHCI,161072,6500.0,crosswalk
0001300514,LAS VEGAS SANDS CORP,las vegas sands,LVS,161844,7990.0,crosswalk
0001300734,SHINECO INC,shineco,,23370,2835.0,crosswalk
0001301236,SOTHERLY HOTELS INC,sotherly hotels,MDH,161852,6798.0,crosswalk
0001301787,BLUELINX HOLDINGS INC,bluelinx,BXC,161813,5031.0,crosswalk
0001301991,SMARTMETRIC INC,smartmetric,,166743,3674.0,crosswalk
0001302028,MANITEX INTERNATIONAL INC,manitex international,MNTX,161843,3537.0,crosswalk
0001302215,HOULIHAN LOKEY INC,houlihan lokey,,25219,6282.0,crosswalk
0001303942,BANKFINANCIAL CORP,bankfinancial,BFIN,161942,6020.0,crosswalk
0001304161,PHARMA-BIO SERV INC,pharmabio serv,PBSV,176082,8742.0,crosswalk
0001304280,NOVELIS INC,novelis,NVL,162701,3350.0,crosswalk
0001304409,Athena Silver Corp,athena silver,AHNR,,2082.0,ticker_map
0001304421,CONSOLIDATED COMM HLDGS INC,consolidated comm hldgs,CNSL,162127,4813.0,crosswalk
0001304492,ANTERIX INC,anterix,,20961,4899.0,crosswalk
0001305168,ARC DOCUMENT SOLUTIONS INC,arc document solutions,ARC,162076,7389.0,crosswalk
0001305253,EIGER BIOPHARMACEUTICALS INC,eiger biopharmaceuticals,CLDN,27046,2836.0,crosswalk
0001306830,CELANESE CORP,celanese,CE,162254,2860.0,crosswalk
0001307579,LIQTECH INTERNATIONAL INC,liqtech international,BMOM,188355,3590.0,crosswalk
0001307748,INVENTRUST PROPERTIES CORP,inventrust properties,,19855,6798.0,crosswalk
0001307954,HUNTSMAN CORP,huntsman,HUN,162401,2860.0,crosswalk
0001308027,VYSTAR CORP,vystar,VYST,183531,3600.0,crosswalk
0001308208,UNIVERSAL LOGISTICS HLDGS,universal logistics hldgs,UACL,162338,4210.0,crosswalk
0001308547,DOLBY LABORATORIES INC,dolby laboratories,DLB,162354,6794.0,crosswalk
0001309082,CAMBER ENERGY INC,camber energy,LEI,108319,3621.0,crosswalk
0001309108,WEX INC,wex,WEX,162385,7389.0,crosswalk
0001309402,GREEN PLAINS INC,green plains,GPRE,181269,2860.0,crosswalk
0001310488,BIOFORCE NANOSCIENCES HLDGS,bioforce nanosciences hldgs,SRVV,264430,2834.0,crosswalk
0001310527,QSAM BIOSCIENCES INC,qsam biosciences,,26555,2835.0,crosswalk
0001310630,CHINA FOODS HOLDINGS LTD,china foods,ATER,65742,9995.0,crosswalk
0001311370,LAZARD INC,lazard,LAZ,162559,6282.0,crosswalk
0001311673,YALE TRANSACTION FINDERS INC,yale transaction finders,YTFD,177627,9995.0,crosswalk
0001313275,BRIGHTCOVE INC,brightcove,BCOV,187959,7370.0,crosswalk
0001314052,ANAVEX LIFE SCIENCES CORP,anavex life sciences,,166447,2836.0,crosswalk
0001314102,EYEPOINT INC,eyepoint,PSDV,253527,2836.0,crosswalk
0001314196,OLB GROUP INC (THE),olb group inc the,OLBG,164053,7374.0,crosswalk
0001314727,SONOS INC,sonos,,33767,3651.0,crosswalk
0001315257,KOPPERS HOLDINGS INC,koppers,KOP,163113,2860.0,crosswalk
0001315399,PARKE BANCORP INC,parke bancorp,PKBK,151544,6020.0,crosswalk
0001316517,KANDI TECHNOLOGIES GROUP,kandi technologies,KNDI,176169,3790.0,crosswalk
0001316835,BUILDERS FIRSTSOURCE,builders firstsource,BLDR,163036,2452.0,crosswalk
0001317630,ITC HOLDINGS CORP,itc,ITC,163669,4911.0,crosswalk
0001317945,OMEGA FLEX INC,omega flex,OFLX,164116,3490.0,crosswalk
0001318008,ZUMIEZ INC,zumiez,ZUMZ,162988,5651.0,crosswalk
0001318220,WASTE CONNECTIONS INC,waste connections,,110732,4953.0,crosswalk
0001318484,CITI TRENDS INC,citi trends,CTRN,163051,5651.0,crosswalk
0001318568,EVERI HOLDINGS INC,everi,GCA,163678,7990.0,crosswalk
0001318605,TESLA INC,tesla,TSLA,184996,3711.0,crosswalk
0001319161,WARNER MUSIC GROUP CORP,warner music,WMG,163118,3652.0,crosswalk
0001319229,TRANSMONTAIGNE PARTNERS LP,transmontaigne partners lp,TLP,163594,4610.0,crosswalk
0001319947,DESIGNER BRANDS INC,designer brands,DSW,24171,5661.0,crosswalk
0001320350,LENSAR INC,lensar,,36929,3845.0,crosswalk
0001320414,SELECT MEDICAL HOLDINGS CORP,select medical,SEM,174236,8060.0,crosswalk
0001320461,COOPER-STANDARD HOLDINGS INC,cooperstandard,CPS,163765,3714.0,crosswalk
0001320695,TREEHOUSE FOODS INC,treehouse foods,THS,163983,2050.0,crosswalk
0001320760,TSS INC,tss,TSSI,177528,7370.0,crosswalk
0001320854,FREIGHTCAR AMERICA INC,freightcar america,RAIL,162742,3743.0,crosswalk
0001321655,PALANTIR TECHNOLOG INC,palantir technolog,,36910,7370.0,crosswalk
0001321732,PENUMBRA INC,penumbra,,26147,3841.0,crosswalk
0001321741,GLADSTONE INVESTMENT CORP/DE,gladstone investment corpde,GAIN,164155,6797.0,crosswalk
0001321834,Q/C TECHNOLOGIES INC,qc technologies,AKER,38664,2834.0,crosswalk
0001322439,EAGLE BULK SHIPPING INC,eagle bulk shipping,EGLE,163685,4412.0,crosswalk
0001323468,GLOBAL PARTNERS LP,global partners lp,GLP,163935,5171.0,crosswalk
0001323885,ATRICURE INC,atricure,ATRC,163889,3841.0,crosswalk
0001324404,CF INDUSTRIES HOLDINGS INC,cf industries,CF,163946,2870.0,crosswalk
0001324424,EXPEDIA GROUP INC,expedia,EXPE,126296,4700.0,crosswalk
0001324759,Cereplast Inc,cereplast,CERP,,2821.0,ticker_map
0001324948,RBC BEARINGS INC,rbc bearings,ROLL,164557,3562.0,crosswalk
0001325618,IRADIMED CORP,iradimed,,20945,3841.0,crosswalk
0001325670,PRIMIS FINANCIAL CORP,primis financial,SONA,175607,6020.0,crosswalk
0001325702,MAGNACHIP SEMICONDUCTOR CORP,magnachip semiconductor,MX,233491,3674.0,crosswalk
0001325964,LIGHTWAVE LOGIC INC,lightwave logic,LWLG,106233,2821.0,crosswalk
0001326003,BLACKROCK CAPITAL INVT CORP,blackrock capital invt,,177782,6797.0,crosswalk
0001326110,IMMUNITYBIO INC,immunitybio,,347007,2836.0,crosswalk
0001326160,DUKE ENERGY CORP,duke energy,DUK,4093,4931.0,crosswalk
0001326190,ALTIMMUNE INC,altimmune,PIP,31249,2836.0,crosswalk
0001326200,GENCO SHIPPING & TRADING,genco shipping trading,GSTL,163930,4412.0,crosswalk
0001326205,IGC PHARMA INC,igc pharma,IGC,166491,2834.0,crosswalk
0001326380,GAMESTOP CORP,gamestop,GME,145049,5734.0,crosswalk
0001326706,ENVUE MEDICAL INC,envue medical,,20554,3845.0,crosswalk
0001326732,XENCOR INC,xencor,XNCR,18938,2836.0,crosswalk
0001326801,META PLATFORMS INC,meta platforms,FB,170617,7370.0,crosswalk
0001327068,United States Oil Fund LP,united states oil fund lp,USO,,6221.0,ticker_map
0001327273,LYRA THERAPEUTICS INC,lyra therapeutics,,36300,3841.0,crosswalk
0001327318,TRUECAR INC,truecar,,20540,7370.0,crosswalk
0001327567,PALO ALTO NETWORKS INC,palo alto networks,PANW,171067,7370.0,crosswalk
0001327607,FIRST WSTRN FINNCIL INC,first wstrn finncil,,33704,6020.0,crosswalk
0001327688,OOMA INC,ooma,,24508,4813.0,crosswalk
0001327811,WORKDAY INC,workday,WDAY,15044,7370.0,crosswalk
0001328581,BOISE CASCADE CO,boise cascade,BCC,16486,5031.0,crosswalk
0001328598,Currencyshares Euro Trust,currencyshares euro trust,FXE,,6221.0,ticker_map
0001328792,TECHPRECISION CORP,techprecision,,178644,3490.0,crosswalk
0001329606,CLEAN ENERGY TECHNOLOGIES,clean energy technologies,PMFI,166740,5900.0,crosswalk
0001331520,HOME BANCSHARES INC,home bancshares,HOMB,164633,6020.0,crosswalk
0001331612,INNOVATIVE MEDTECH INC,innovative medtech,FRHV,177335,8050.0,crosswalk
0001331875,FIDELITY NATIONAL FINANCIAL,fidelity national financial,FNT,165264,6361.0,crosswalk
0001332349,BROOKDALE SENIOR LIVING INC,brookdale senior living,BKD,164652,8050.0,crosswalk
0001332551,ACRES COMMERCIAL REALTY CORP,acres commercial realty,RSO,162925,6798.0,crosswalk
0001333274,MERCER INTL INC,mercer intl,MERC,14563,2611.0,crosswalk
0001333493,EHEALTH INC,ehealth,EHTH,174389,6411.0,crosswalk
0001333822,SEMILEDS CORP,semileds,LEDS,185380,3674.0,crosswalk
0001333986,EQUITABLE HOLDINGS INC,equitable,,32767,6311.0,crosswalk
0001334036,CROCS INC,crocs,CROX,164755,3021.0,crosswalk
0001334325,CODA OCTOPUS GROUP INC,coda octopus,CDOC,183547,3812.0,crosswalk
0001334933,URANIUM ENERGY CORP,uranium energy,UEC,165798,1090.0,crosswalk
0001334978,CLEAR CHANNEL OUTDOOR HLDGS,clear channel outdoor hldgs,CCO,164660,7310.0,crosswalk
0001335105,LIXTE BIOTECHNOLOGY HOLDINGS,lixte biotechnology,,178291,2836.0,crosswalk
0001335112,LOGIQ INC,logiq,CDCX,175188,7370.0,crosswalk
0001335258,LIVE NATION ENTERTAINMENT,live nation entertainment,LYV,165746,7900.0,crosswalk
0001336047,BOARDWALK PIPELINE PRTNRS-LP,boardwalk pipeline prtnrslp,BWP,164756,4922.0,crosswalk
0001336917,UNDER ARMOUR INC,under armour,UARM,165052,2300.0,crosswalk
0001336920,LEIDOS HOLDINGS INC,leidos,LDOS,165123,7373.0,crosswalk
0001337013,INFUSYSTEM HOLDINGS INC,infusystem,INFU,174428,7350.0,crosswalk
0001337068,MAGYAR BANCORP INC,magyar bancorp,MGYR,165465,6036.0,crosswalk
0001337298,FUTUREFUEL CORP,futurefuel,FF,287462,2860.0,crosswalk
0001337619,ENVESTNET INC,envestnet,ENV,184576,6282.0,crosswalk
0001338749,POTLATCHDELTIC CORP,potlatchdeltic,PCH,8692,6798.0,crosswalk
0001338929,AUTHENTIC HOLDINGS INC,authentic,PPBG,175074,2300.0,crosswalk
0001339605,H&E EQUIPMENT SERVICES INC,he equipment services,HEES,165856,5084.0,crosswalk
0001339970,ATYR PHARMA INC,atyr pharma,,23627,2836.0,crosswalk
0001340122,Calumet Specialty Products Partners LP,calumet specialty products partners lp,CLMT,,2911.0,ticker_map
0001340476,DIRTT ENVIRONMENTL SOLUTIONS,dirtt environmentl solutions,,19267,3290.0,crosswalk
0001340909,STRATS TRUST WAL MART STORES,strats trust wal mart stores,,165478,6726.0,crosswalk
0001341235,ALDEYRA THERAPEUTICS INC,aldeyra therapeutics,,20018,2836.0,crosswalk
0001341317,BRIDGEWATER BANCSHARES,bridgewater bancshares,,33131,6020.0,crosswalk
0001341318,LAKE SHORE BANCORP INC,lake shore bancorp,LSBK,166197,6035.0,crosswalk
0001341439,ORACLE CORP,oracle,ORCL,12142,7372.0,crosswalk
0001341766,CELSIUS HOLDINGS INC,celsius,CSUH,175269,2086.0,crosswalk
0001342219,NAMLIONG SKYCOSMOS INC,namliong skycosmos,,175221,9995.0,crosswalk
0001342423,LIMONEIRA CO,limoneira,LMNR,29962,100.0,crosswalk
0001342936,RIVULET ENTERTAINMENT INC,rivulet entertainment,SMYD,177190,7812.0,crosswalk
0001342958,KUSTOM ENTERTAINMENT INC,kustom entertainment,DGLY,162233,3651.0,crosswalk
0001343009,CNBX PHARMACEUTICALS INC,cnbx pharmaceuticals,AMCM,187166,2834.0,crosswalk
0001343491,STRATS TR FOR DOMINION RES,strats tr for dominion res,,159187,6726.0,crosswalk
0001345016,YELP INC,yelp,YELP,196268,7370.0,crosswalk
0001345122,Compass Group Diversified Holdings LLC,compass group diversified,CODI,,3714.0,ticker_map
0001345126,COMPASS DIVERSIFIED HOLDINGS,compass diversified,CODI,166368,3600.0,crosswalk
0001346022,ENERTOPIA CORP,enertopia,ENRT,175071,1400.0,crosswalk
0001346655,CMG HOLDINGS GROUP INC,cmg holdings,CMGO,178074,7310.0,crosswalk
0001346830,TVARDI THERAPEUTICS INC,tvardi therapeutics,CARA,19154,2836.0,crosswalk
0001347178,VANDA PHARMACEUTICALS INC,vanda pharmaceuticals,VNDA,166435,2836.0,crosswalk
0001347652,CORENERGY INFRASTRUCTURE TR,corenergy infrastructure tr,CORR,165209,6798.0,crosswalk
0001347858,22ND CENTURY GROUP INC,22nd century,XXII,17185,2111.0,crosswalk
0001348362,LEXARIA BIOSCIENCE CORP,lexaria bioscience,LXRP,175505,2834.0,crosswalk
0001348911,KALVISTA PHARMACEUTICALS,kalvista pharmaceuticals,,29251,2836.0,crosswalk
0001348952,ENTERGY LOUISIANA LLC,entergy louisiana,,6823,4911.0,crosswalk
0001349436,SANDRIDGE ENERGY INC,sandridge energy,SD,176899,1311.0,crosswalk
0001350102,ASCENT SOLAR TECH INC,ascent solar tech,ASTI,166460,3674.0,crosswalk
0001350593,MUELLER WATER PRODUCTS INC,mueller water products,MWA,166482,3490.0,crosswalk
0001350653,ALPHATEC HOLDINGS INC,alphatec,ATEC,166555,3842.0,crosswalk
0001351636,SOUNDTHINKING INC,soundthinking,,31457,7370.0,crosswalk
0001352010,EPAM SYSTEMS INC,epam systems,EPAM,187697,7370.0,crosswalk
0001352952,CFN ENTERPRISES INC,cfn enterprises,,179137,7370.0,crosswalk
0001353226,SYNTHETIC FXD-INC F/R STRATS,synthetic fxdinc fr strats,,177866,6726.0,crosswalk
0001354327,PGT INNOVATIONS INC,pgt innovations,PGTI,174049,3442.0,crosswalk
0001354866,BYRNA TECHNOLOGIES INC,byrna technologies,,175457,3480.0,crosswalk
0001355001,Realogy Group LLC,realogy,H,,6531.0,ticker_map
0001355096,QVC GROUP INC,qvc,LINTA,174147,5961.0,crosswalk
0001355790,INTERNATIONAL STEM CELL CORP,international stem cell,ISCO,175649,2836.0,crosswalk
0001355839,INTELLIGENT PROCTN MGMT CORP,intelligent proctn mgmt,STVI,28551,7370.0,crosswalk
0001355848,KARTOON STUDIOS INC,kartoon studios,GNUS,183524,7812.0,crosswalk
0001356090,PRECIGEN INC,precigen,XON,18315,2836.0,crosswalk
0001356093,CREATIVE REALITIES INC,creative realities,RNIN,21554,7372.0,crosswalk
0001356115,Nexpoint Credit Strategies Fund,nexpoint credit strategies fund,NHF,,,ticker_map
0001356284,STRATS TR GOLDMAN SACHS GRP,strats tr goldman sachs grp,,160845,6726.0,crosswalk
0001356576,SUPERNUS PHARMACEUTICALS INC,supernus pharmaceuticals,SUPN,186159,2834.0,crosswalk
0001357459,PALISADE BIO INC,palisade bio,CUR,38711,2836.0,crosswalk
0001357615,KBR INC,kbr,KBR,174310,7370.0,crosswalk
0001357660,STRATS TRUST ALLSTATE CORP,strats trust allstate,,174228,6726.0,crosswalk
0001357874,PRECISION BIOSCIENCES,precision biosciences,,34883,2836.0,crosswalk
0001357878,Peptide Technologies Inc,peptide technologies,PEPT,,7389.0,ticker_map
0001357971,ENERGY SERVICES OF AMER CORP,energy services of amer,ESA,174282,1623.0,crosswalk
0001358190,IT TECH PACKAGING INC,it tech packaging,ORPN,176867,2621.0,crosswalk
0001358633,SENTIENT BRANDS HOLDINGS INC,sentient brands,,185663,2834.0,crosswalk
0001359841,HANESBRANDS INC,hanesbrands,HBI,175319,2300.0,crosswalk
0001359931,PROTARA THERAPEUTICS INC,protara therapeutics,,36044,2836.0,crosswalk
0001360214,HARROW INC,harrow,IMMY,176636,2834.0,crosswalk
0001360442,DOGECOIN CASH INC,dogecoin cash,USUN,18387,8090.0,crosswalk
0001360565,WHERE FOOD COMES FROM INC,where food comes from,,175908,8700.0,crosswalk
0001360604,HEALTHCARE REALTY TRUST INC,healthcare realty trust,,28322,6798.0,crosswalk
0001360901,EVERCORE INC,evercore,EVR,174744,6200.0,crosswalk
0001361113,VARONIS SYSTEMS INC,varonis systems,,19044,7372.0,crosswalk
0001361538,PRIMORIS SERVICES CORP,primoris services,,175686,1623.0,crosswalk
0001361658,TRAVEL PLUS LEISURE CO,travel plus leisure,WYN,174729,6531.0,crosswalk
0001362004,ICF INTERNATIONAL INC,icf international,ICFI,174637,8742.0,crosswalk
0001362190,AUDIOEYE INC,audioeye,,17754,7370.0,crosswalk
0001362468,ALLEGIANT TRAVEL CO,allegiant travel,ALGT,175007,4512.0,crosswalk
0001362988,AIRCASTLE LTD,aircastle,AYR,175110,7359.0,crosswalk
0001363829,ENSTAR GROUP LIMITED,enstar group limited,ESGR,176602,6331.0,crosswalk
0001364250,DOUGLAS EMMETT INC,douglas emmett,DEI,175307,6798.0,crosswalk
0001364479,HERC HOLDINGS INC,herc,HTZ,26749,7350.0,crosswalk
0001364742,Blackrock Inc,blackrock,BLK,,6211.0,ticker_map
0001364885,SPIRIT AEROSYSTEMS HOLDINGS,spirit aerosystems,SPR,164494,3728.0,crosswalk
0001364954,CHEGG INC,chegg,CHGG,18556,7370.0,crosswalk
0001365135,WESTERN UNION CO,western union,WU,175263,6099.0,crosswalk
0001366561,SMARTSHEET INC,smartsheet,,33275,7370.0,crosswalk
0001366868,GLOBALSTAR INC,globalstar,GSAT,175523,4899.0,crosswalk
0001367083,SONOMA PHARMACEUTICALS INC,sonoma pharmaceuticals,OCLS,175424,2834.0,crosswalk
0001367644,EMERGENT BIOSOLUTIONS INC,emergent biosolutions,EBS,176022,2836.0,crosswalk
0001367859,CITIZENS COMMUNITY BANCORP,citizens community bancorp,CZWI,266160,6020.0,crosswalk
0001368265,CLEAN ENERGY FUELS CORP,clean energy fuels,CLNE,176343,5500.0,crosswalk
0001368365,REMARK HOLDINGS INC,remark,HSWI,178494,7372.0,crosswalk
0001368458,SALLY BEAUTY HOLDINGS INC,sally beauty,SBH,175900,5990.0,crosswalk
0001368514,ADMA BIOLOGICS INC,adma biologics,,17653,2836.0,crosswalk
0001368622,AEROVIRONMENT INC,aerovironment,AVAV,176362,3721.0,crosswalk
0001369290,MYOMO INC,myomo,,31805,3845.0,crosswalk
0001369568,CATALYST PHARMACEUTICALS INC,catalyst pharmaceuticals,CPRX,175966,2836.0,crosswalk
