cik,name,alias,alias_clean,alias_source
0001726079,"Lucent, Inc.","Tipmefast, Inc.",tipmefast,input_alias
0001726173,Biglari Holdings Inc.,NBHSA Inc.,nbhsa,input_alias
0001726445,"Seer, Inc.","Seer Biosciences, Inc.",seer biosciences,input_alias
0001726711,"Aditxt, Inc.","ADiTx Therapeutics, Inc.",aditx therapeutics,input_alias
0001726711,"Aditxt, Inc.","Aditx Therapeutics, Inc.",aditx therapeutics,input_alias
0001727263,"Frontdoor, Inc.","AHS Holding Company, Inc.",ahs holding company,input_alias
0001729637,Karbon-X Corp.,COCOLUV INC.,cocoluv,input_alias
0001729944,"IMAC Holdings, Inc.",IMAC HOLDINGS LLC,imac,input_alias
0001730430,"Kiniksa Pharmaceuticals International, plc","Kiniksa Pharmaceuticals, Ltd.",kiniksa pharmaceuticals,input_alias
0001730773,Blue Star Foods Corp.,"AG ACQUISITION GROUP II, INC.",ag acquisition group ii,input_alias
0001731289,Nikola Corp,VectoIQ Acquisition Corp.,vectoiq acquisition,input_alias
0001731348,"Tilray Brands, Inc.","Tilray, Inc.",tilray,input_alias
0001732406,Grayscale Litecoin Trust (LTC),Litecoin Investment Trust,litecoin investment trust,input_alias
0001732409,Grayscale Bitcoin Cash Trust (BCH),Bitcoin Cash Investment Trust,bitcoin cash investment trust,input_alias
0001733443,"5&2 Studios, Inc.","Chosen, Inc.",chosen,input_alias
0001733443,"5&2 Studios, Inc.","Chosen, LLC",chosen,input_alias
0001734342,Amerant Bancorp Inc.,Mercantil Bank Holding Corp,mercantil bank,input_alias
0001734750,Movano Inc.,Maestro Sensors Inc.,maestro sensors,input_alias
0001735041,Greenland Technologies Holding Corp.,Greenland Acquisition Corp.,greenland acquisition,input_alias
0001735707,Garrett Motion Inc.,Garrett Transportation Systems Inc.,garrett transportation systems,input_alias
0001736035,Blackstone Secured Lending Fund,Blackstone / GSO Secured Lending Fund,blackstone gso secured lending fund,input_alias
0001737193,Luduson G Inc.,"Baja Custom Design, Inc.",baja custom design,input_alias
0001737523,BioNexus Gene Lab Corp,BioNexus Gene Lab Coporation,bionexus gene lab coporation,input_alias
0001737706,Seadrill Ltd,NEW SDRL LTD.,new sdrl,input_alias
0001737924,Nuveen Churchill Direct Lending Corp.,Nuveen Churchill BDC INC.,nuveen churchill bdc,input_alias
0001737924,Nuveen Churchill Direct Lending Corp.,Nuveen Churchill BDC LLC,nuveen churchill bdc,input_alias
0001738021,"Compass Therapeutics, Inc.","Olivia Ventures, Inc.",olivia ventures,input_alias
0001738827,"KLX Energy Services Holdings, Inc.",KLX Energy Services Inc.,klx energy services,input_alias
0001739174,BiomX Inc.,Chardan Healthcare Acquisition Corp.,chardan healthcare acquisition,input_alias
0001739410,Rallybio Corp,"Rallybio Holdings, LLC",rallybio holdings,input_alias
0001739566,"Utz Brands, Inc.",Collier Creek Holdings,collier creek,input_alias
0001739940,Cigna Group,"Halfmoon Parent, Inc.",halfmoon parent,input_alias
0001739942,SolarWinds Corp,"SolarWinds Parent, Inc.",solarwinds parent,input_alias
0001740279,"IN8BIO, INC.","Incysus Therapeutics, Inc.",incysus therapeutics,input_alias
0001740332,"RESIDEO TECHNOLOGIES, INC.",HH Spinco Inc.,hh spinco,input_alias
0001740797,AVANT TECHNOLOGIES INC.,FREECOOK,freecook,input_alias
0001740797,AVANT TECHNOLOGIES INC.,TREND INNOVATIONS HOLDING INC.,trend innovations,input_alias
0001741489,"Elvictor Group, Inc.","Thenablers, Inc.",thenablers,input_alias
0001742927,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",Tenzing Acquisition Corp.,tenzing acquisition,input_alias
0001743725,"GRID DYNAMICS HOLDINGS, INC.",ChaSerg Technology Acquisition Corp,chaserg technology acquisition,input_alias
0001744489,Walt Disney Co,TWDC Holdco 613 Corp,twdc holdco 613,input_alias
0001744489,Walt Disney Co,TWDC Holdco 613 Corp.,twdc holdco 613,input_alias
0001744494,"ADVENT TECHNOLOGIES HOLDINGS, INC.",AMCI Acquisition Corp.,amci acquisition,input_alias
0001745916,"PennyMac Financial Services, Inc.","New PennyMac Financial Services, Inc.",new pennymac financial services,input_alias
0001746109,Bank First Corp,Bank First National Corp,bank first national,input_alias
0001746119,Vanguard Green Investment Ltd,MU GLOBAL HOLDING Ltd,mu global,input_alias
0001746618,"Revolve Group, Inc.","Advance Holdings, LLC",advance holdings,input_alias
0001747079,Bally's Corp,"Twin River Worldwide Holdings, Inc.",twin river worldwide holdings,input_alias
0001747777,Blue Owl Technology Finance Corp.,Owl Rock Technology Finance Corp.,owl rock technology finance,input_alias
0001748790,Amcor plc,ARCTIC JERSEY Ltd,arctic jersey,input_alias
0001748824,Acadian Asset Management Inc.,BrightSphere Investment Group Inc.,brightsphere investment,input_alias
0001748824,Acadian Asset Management Inc.,BrightSphere US Inc.,brightsphere us,input_alias
0001748945,Grayscale Horizen Trust (ZEN),Zen Investment Trust,zen investment trust,input_alias
0001749723,New Fortress Energy Inc.,NFE Financial Holdings LLC,nfe financial,input_alias
0001750106,Alset Inc.,Alset EHome International Inc.,alset ehome international,input_alias
0001750106,Alset Inc.,HF Enterprises Inc.,hf enterprises,input_alias
0001751707,OZ VISION INC.,United Express Inc.,united express,input_alias
0001752363,DBGS 2018-C1 Mortgage Trust,DBGS 2018-1 Mortgage Trust,dbgs 20181 mortgage trust,input_alias
0001752828,Celularity Inc,GX Acquisition Corp.,gx acquisition,input_alias
0001753373,"M2i Global, Inc.",INKY INC.,inky,input_alias
0001753539,BlackSky Technology Inc.,Osprey Acquisition Corp. II,osprey acquisition corp ii,input_alias
0001753539,BlackSky Technology Inc.,Osprey Energy Acquisition Corp. II,osprey energy acquisition corp ii,input_alias
0001753539,BlackSky Technology Inc.,Osprey Technology Acquisition Corp.,osprey technology acquisition,input_alias
0001754068,"Allovir, Inc.","ViraCyte, Inc.",viracyte,input_alias
0001754170,AerSale Corp,Monocle Acquisition Corp,monocle acquisition,input_alias
0001754301,Fox Corp,"NEW FOX, INC.",new fox,input_alias
0001755953,"Gryphon Digital Mining, Inc.",Akerna Corp.,akerna,input_alias
0001755953,"Gryphon Digital Mining, Inc.",MTech Acquisition Holdings Inc.,mtech acquisition,input_alias
0001757073,Envista Holdings Corp,DH Dental Holding Corp.,dh dental,input_alias
0001757715,"Aterian, Inc.","Mohawk Group Holdings, Inc.",mohawk group holdings,input_alias
0001758057,"Luminar Technologies, Inc./DE","Gores Metropoulos, Inc.",gores metropoulos,input_alias
0001758057,"Luminar Technologies, Inc./DE","Luminar Technologies, Inc./FL",luminar technologies incfl,input_alias
0001758766,"STEM, INC.",Roaring Fork Acquisition Corp.,roaring fork acquisition,input_alias
0001758766,"STEM, INC.",Star Peak Energy Acquisition Corp.,star peak energy acquisition,input_alias
0001758766,"STEM, INC.",Star Peak Energy Transition Corp.,star peak energy transition,input_alias
0001759186,"Coeptis Therapeutics Holdings, Inc.",Bull Horn Holdings Corp.,bull horn,input_alias
0001759546,NU RIDE INC.,DiamondPeak Holdings Corp.,diamondpeak,input_alias
0001759546,NU RIDE INC.,Lordstown Motors Corp.,lordstown motors,input_alias
0001759631,Hyliion Holdings Corp.,Tortoise Acquisition Corp.,tortoise acquisition,input_alias
0001759655,"Privia Health Group, Inc.",PH Group Parent Corp.,ph group parent,input_alias
0001759824,ALTA EQUIPMENT GROUP INC.,B. Riley Principal Merger Corp.,b riley principal merger,input_alias
0001760026,Regenerative Medical Technology Group Inc.,"MESO NUMISMATICS, INC.",meso numismatics,input_alias
0001760233,"GIFTIFY, INC.","Incumaker, Inc.",incumaker,input_alias
0001760233,"GIFTIFY, INC.","RDE, Inc.",rde,input_alias
0001760233,"GIFTIFY, INC.","uBid Holdings, Inc./New",ubid holdings incnew,input_alias
0001760689,"Microvast Holdings, Inc.",Tuscan Holdings Corp.,tuscan,input_alias
0001760903,"Safety Shot, Inc.","CBD Brands, Inc.",cbd brands,input_alias
0001760903,"Safety Shot, Inc.","Jupiter Wellness, Inc.",jupiter wellness,input_alias
0001761312,"Palomar Holdings, Inc.",GC Palomar Holdings,gc palomar,input_alias
0001761325,Grayscale Stellar Lumens Trust (XLM),Stellar Lumens Investment Trust,stellar lumens investment trust,input_alias
0001762239,"Kaival Brands Innovations Group, Inc.","Quick Start Holdings, Inc.",quick start holdings,input_alias
0001763329,"AIBOTICS, INC.","20/20 Global, Inc.",2020 global,input_alias
0001763329,"AIBOTICS, INC.","Mycotopia Therapies, Inc.",mycotopia therapies,input_alias
0001763415,Bitwise Bitcoin ETF,BITWISE BITCOIN ETF TRUST,bitwise bitcoin etf trust,input_alias
0001763415,Bitwise Bitcoin ETF,BITWISE BITCOIN ETP TRUST,bitwise bitcoin etp trust,input_alias
0001763415,Bitwise Bitcoin ETF,Bitwise Bitcoin ETF Trust,bitwise bitcoin etf trust,input_alias
0001763501,JPMCC Commercial Mortgage Securities Trust 2019-COR4,JPMDB Commercial Mortgage Securities Trust 2019-COR4,jpmdb commercial mortgage securities trust 2019cor4,input_alias
0001764013,"Immunovant, Inc.",Health Sciences Acquisitions Corp,health sciences acquisitions,input_alias
0001764046,CLARIVATE PLC,Clarivate Analytics PLC,clarivate analytics,input_alias
0001766037,"NMF SLF I, Inc.","NMF Senior Loan Fund I, Inc.",nmf senior loan fund i,input_alias
0001766368,"Mayville Engineering Company, Inc.","Mayville Engineering Comapny, Inc.",mayville engineering comapny,input_alias
0001766478,"Angel Oak Mortgage REIT, Inc.","Angel Oak Mortgage, Inc.",angel oak mortgage,input_alias
0001766526,"Tectonic Financial, Inc.","T Acquisition, Inc.",t acquisition,input_alias
0001766660,Morgan Stanley Capital I Trust 2019-L2,Morgan Stanley Capital I Trust 2019-H5,morgan stanley capital i trust 2019h5,input_alias
0001767042,"Kodiak Gas Services, Inc.","Frontier TopCo, Inc.",frontier topco,input_alias
0001768267,Cerence Inc.,"Diamond SpinCo, LLC",diamond spinco,input_alias
0001768446,"Climb Bio, Inc.","Eliem Therapeutics, Inc.",eliem therapeutics,input_alias
0001769617,"HarborOne Bancorp, Inc.","HarborOne Bancorp, Inc./NEW",harborone bancorp incnew,input_alias
0001769617,"HarborOne Bancorp, Inc.","HarborOne NorthEast Bancorp, Inc.",harborone northeast bancorp,input_alias
0001769759,Monogram Technologies Inc.,MONOGRAM ORTHOPAEDICS INC,monogram orthopaedics,input_alias
0001771200,CF 2019-CF1 Mortgage Trust,CF 2019-C1 Mortgage Trust,cf 2019c1 mortgage trust,input_alias
0001771706,Vireo Growth Inc.,"Goodness Growth Holdings, Inc.",goodness growth holdings,input_alias
0001771706,Vireo Growth Inc.,"Vireo Health International, Inc.",vireo health international,input_alias
0001771995,American Picture House Corp,Life Design Station International Inc,life design station international,input_alias
0001772720,SPRUCE POWER HOLDING CORP,Pivotal Investment Corp II,pivotal investment corp ii,input_alias
0001772720,SPRUCE POWER HOLDING CORP,XL Fleet Corp.,xl fleet,input_alias
0001773751,"Hims & Hers Health, Inc.",Oaktree Acquisition Corp.,oaktree acquisition,input_alias
0001774675,Skillsoft Corp.,Churchill Capital Corp II,churchill capital corp ii,input_alias
0001774675,Skillsoft Corp.,Hornblower Acquisition Corp,hornblower acquisition,input_alias
0001775194,"UPEXI, INC.","GROVE, INC.",grove,input_alias
0001775734,Beneficient,"Beneficient Co Group, L.P.",beneficient co group lp,input_alias
0001776661,Advantage Solutions Inc.,Conyers Park II Acquisition Corp.,conyers park ii acquisition,input_alias
0001776909,CuriosityStream Inc.,Software Acquisition Group Inc.,software acquisition,input_alias
0001777319,"CISO Global, Inc.",CERBERUS CYBER SENTINEL CORP,cerberus cyber sentinel,input_alias
0001777393,"ChargePoint Holdings, Inc.",Switchback Energy Acquisition Corp,switchback energy acquisition,input_alias
0001777835,Perella Weinberg Partners,FinTech Acquisition Corp. IV,fintech acquisition corp iv,input_alias
0001777921,"AvePoint, Inc.",Apex Technology Acquisition Corp,apex technology acquisition,input_alias
0001779128,"Blade Air Mobility, Inc.",Experience Investment Corp.,experience investment,input_alias
0001779474,"WM TECHNOLOGY, INC.",Silver Spike Acquisition Corp.,silver spike acquisition,input_alias
0001780312,"AST SpaceMobile, Inc.",New Providence Acquisition Corp.,new providence acquisition,input_alias
0001781162,Momentus Inc.,Stable Road Acquisition Corp.,stable road acquisition,input_alias
0001781755,"Baldwin Insurance Group, Inc.","BRP Group, Inc.",brp group,input_alias
0001782107,"Onconetix, Inc.","Blue Water Biotech, Inc.",blue water biotech,input_alias
0001782107,"Onconetix, Inc.",Blue Water Vaccines Inc.,blue water vaccines,input_alias
0001782524,Morgan Stanley Direct Lending Fund,Morgan Stanley BDC LLC,morgan stanley bdc,input_alias
0001783398,UWM Holdings Corp,"Gores Holdings IV, Inc.",gores holdings iv,input_alias
0001784535,"Porch Group, Inc.",PropTech Acquisition Corp,proptech acquisition,input_alias
0001784970,Next Technology Holding Inc.,WETRADE GROUP INC.,wetrade,input_alias
0001784970,Next Technology Holding Inc.,WeTrade Group Inc.,wetrade,input_alias
0001785279,"Metagenomi, Inc.","Metagenomi Technologies, LLC",metagenomi technologies,input_alias
0001785424,"Katapult Holdings, Inc.",FinServ Acquisition Corp.,finserv acquisition,input_alias
0001785493,RHINO BITCOIN INC.,Phoenix Plus Corp.,phoenix plus,input_alias
0001785592,"Leafly Holdings, Inc. /DE",Merida Merger Corp. I,merida merger corp i,input_alias
0001786352,"BILL Holdings, Inc.","Bill.com Holdings, Inc.",billcom holdings,input_alias
0001786835,Star Mountain Lower Middle-Market Capital Corp,"Star Mountain Credit Opportunities Fund, LP",star mountain credit opportunities fund lp,input_alias
0001786842,Vontier Corp,TTF Holdings Corp.,ttf,input_alias
0001787306,"Arcutis Biotherapeutics, Inc.","Arcutis, Inc.",arcutis,input_alias
0001787518,Nukkleus Inc.,Brilliant Acquisition Corp,brilliant acquisition,input_alias
0001788028,"Jasper Therapeutics, Inc.",Amplitude Healthcare Acquisition Corp,amplitude healthcare acquisition,input_alias
0001788841,micromobility.com Inc.,GreenVision Acquisition Corp.,greenvision acquisition,input_alias
0001788841,micromobility.com Inc.,"Helbiz, Inc.",helbiz,input_alias
0001788882,"Root, Inc.","Root Stockholdings, Inc.",root stockholdings,input_alias
0001788999,Xperi Inc.,TiVo Product HoldCo LLC,tivo product holdco,input_alias
0001789029,"Aeva Technologies, Inc.",InterPrivate Acquisition Corp.,interprivate acquisition,input_alias
0001789192,"N2OFF, Inc.",Save Foods Inc.,save foods,input_alias
0001789192,"N2OFF, Inc.","Save Foods, Inc.",save foods,input_alias
0001789940,"First Watch Restaurant Group, Inc.","AI Fresh Super Holdco, Inc.",ai fresh super holdco,input_alias
0001789940,"First Watch Restaurant Group, Inc.","Al Fresh Super Holdco, Inc.",al fresh super holdco,input_alias
0001789972,"Cullinan Therapeutics, Inc.","Cullinan Management, Inc.",cullinan management,input_alias
0001789972,"Cullinan Therapeutics, Inc.","Cullinan Oncology, Inc.",cullinan oncology,input_alias
0001789972,"Cullinan Therapeutics, Inc.","Cullinan Oncology, LLC",cullinan oncology,input_alias
0001791295,Morgan Stanley Capital I Trust 2019-L3,MSC 2019-L3,msc 2019l3,input_alias
0001792044,Viatris Inc,Upjohn Inc,upjohn,input_alias
0001792158,JPMDB Commercial Mortgage Securities Trust 2019-COR6,JPMCC Commercial Mortgage Securities Trust 2019-COR6,jpmcc commercial mortgage securities trust 2019cor6,input_alias
0001792509,TriplePoint Private Venture Credit Inc.,"TriplePoint Global Venture Credit, LLC",triplepoint global venture credit,input_alias
0001792580,Ovintiv Inc.,1847432 Alberta ULC,1847432 alberta ulc,input_alias
0001792581,"Kiromic Biopharma, Inc.","Kiromic, Inc.",kiromic,input_alias
0001792941,Genvor Inc,"Allure Worldwide, Inc.",allure worldwide,input_alias
0001793229,Claritev Corp,Butler Acquisition Corp,butler acquisition,input_alias
0001793229,Claritev Corp,Churchill Capital Corp III,churchill capital corp iii,input_alias
0001793229,Claritev Corp,MultiPlan Corp,multiplan,input_alias
0001793659,"Rush Street Interactive, Inc.","dMY Technology Group, Inc.",dmy technology group,input_alias
0001795250,Sphere Entertainment Co.,"MSG ENTERTAINMENT SPINCO, INC.",msg entertainment spinco,input_alias
0001795250,Sphere Entertainment Co.,Madison Square Garden Entertainment Corp.,madison square garden entertainment,input_alias
0001795815,California BanCorp \ CA,Southern California Bancorp \ CA,southern california bancorp ca,input_alias
0001796129,"Vincerx Pharma, Inc.",LifeSci Acquisition Corp.,lifesci acquisition,input_alias
0001796129,"Vincerx Pharma, Inc.","Vincera Pharma, Inc.",vincera pharma,input_alias
0001796949,"GenFlat Holdings, Inc.","Healthcare Business Resources, Inc.",healthcare business resources,input_alias
0001798562,TMC the metals Co Inc.,Sustainable Opportunities Acquisition Corp.,sustainable opportunities acquisition,input_alias
0001799191,"Oncology Institute, Inc.",DFP HEALTHCARE ACQUISITIONS CORP.,dfp healthcare acquisitions,input_alias
0001799208,"Dun & Bradstreet Holdings, Inc.","Star Intermediate I, Inc.",star intermediate i,input_alias
0001800227,IAC Inc.,"IAC Holdings, Inc.",iac holdings,input_alias
0001800227,IAC Inc.,IAC/InterActiveCorp,iacinteractivecorp,input_alias
0001800347,"E2open Parent Holdings, Inc.",CC Neuberger Principal Holdings I,cc neuberger principal holdings i,input_alias
0001801169,Opendoor Technologies Inc.,Social Capital Hedosophia Holdings Corp. II,social capital hedosophia holdings corp ii,input_alias
0001801170,"CLOVER HEALTH INVESTMENTS, CORP. /DE","CLOVER HEALTH INVESTMENTS, CORP.",clover health investments,input_alias
0001801170,"CLOVER HEALTH INVESTMENTS, CORP. /DE",Social Capital Hedosophia Holdings Corp. III,social capital hedosophia holdings corp iii,input_alias
0001801368,MP Materials Corp. / DE,Fortress Value Acquisition Corp.,fortress value acquisition,input_alias
0001801602,"SpringBig Holdings, Inc.",Tuatara Capital Acquisition Corp,tuatara capital acquisition,input_alias
0001801661,Skillz Inc.,Flying Eagle Acquisition Corp.,flying eagle acquisition,input_alias
0001802255,"Guardian Pharmacy Services, Inc.","Guardian Pharmacy, LLC",guardian pharmacy,input_alias
0001802450,"MSP Recovery, Inc.",Lionheart Acquisition Corp.,lionheart acquisition,input_alias
